Gene,Sample,RPKM
SARO_RS05060,VA_11_HTSeq,63.9857250105821
SARO_RS05070,VA_11_HTSeq,82.2240564190464
SARO_RS05075,VA_11_HTSeq,55.4451075006956
SARO_RS05090,VA_11_HTSeq,64.3937052174844
SARO_RS05095,VA_11_HTSeq,23.7935383430353
SARO_RS05100,VA_11_HTSeq,42.0198086266198
SARO_RS05105,VA_11_HTSeq,35.4894239825762
SARO_RS05110,VA_11_HTSeq,47.141549905356
SARO_RS05115,VA_11_HTSeq,164.724496221014
SARO_RS05120,VA_11_HTSeq,51.3316050548079
SARO_RS05130,VA_11_HTSeq,13.0628296734406
SARO_RS05135,VA_11_HTSeq,19.0294981145046
SARO_RS05140,VA_11_HTSeq,96.1784260944124
SARO_RS05145,VA_11_HTSeq,354.10907557836
SARO_RS05150,VA_11_HTSeq,372.653975158116
SARO_RS05155,VA_11_HTSeq,9.37456482558617
SARO_RS05160,VA_11_HTSeq,13.627570037608
SARO_RS05165,VA_11_HTSeq,18.2540443507329
SARO_RS05170,VA_11_HTSeq,12.9923041514616
SARO_RS05175,VA_11_HTSeq,25.2771388431877
SARO_RS05180,VA_11_HTSeq,12.1431519650106
SARO_RS05185,VA_11_HTSeq,3.05800426152872
SARO_RS05190,VA_11_HTSeq,773.586891445061
SARO_RS05195,VA_11_HTSeq,44.9512269617204
SARO_RS05200,VA_11_HTSeq,19.6100590739302
SARO_RS05205,VA_11_HTSeq,28.3493245307904
SARO_RS05210,VA_11_HTSeq,13.6991786155838
SARO_RS05215,VA_11_HTSeq,11.3715135458293
SARO_RS05220,VA_11_HTSeq,12.39861799513
SARO_RS05225,VA_11_HTSeq,41.1013156753014
SARO_RS05230,VA_11_HTSeq,47.6420359763989
SARO_RS05240,VA_11_HTSeq,21.5819594585865
SARO_RS05245,VA_11_HTSeq,9.96317517465811
SARO_RS05250,VA_11_HTSeq,3.92324360241632
SARO_RS05255,VA_11_HTSeq,12.1925627257755
SARO_RS05260,VA_11_HTSeq,153.074572968541
SARO_RS05265,VA_11_HTSeq,67.4518411249842
SARO_RS05270,VA_11_HTSeq,28.1342514191296
SARO_RS05280,VA_11_HTSeq,457.010035247325
SARO_RS05285,VA_11_HTSeq,14.1138344833652
SARO_RS05290,VA_11_HTSeq,35.8050536806513
SARO_RS05295,VA_11_HTSeq,21.5821754963793
SARO_RS05300,VA_11_HTSeq,70.331514150132
SARO_RS05305,VA_11_HTSeq,44.7719726207778
SARO_RS05310,VA_11_HTSeq,46.060836429464
SARO_RS05315,VA_11_HTSeq,21.2442306634244
SARO_RS05320,VA_11_HTSeq,15.9205376502268
SARO_RS05335,VA_11_HTSeq,17.5537613193749
SARO_RS05340,VA_11_HTSeq,32.0908886562885
SARO_RS05345,VA_11_HTSeq,19.4584349058328
SARO_RS05350,VA_11_HTSeq,112.941971685182
SARO_RS05355,VA_11_HTSeq,189.083265678533
SARO_RS05360,VA_11_HTSeq,118.477440238328
SARO_RS05365,VA_11_HTSeq,191.300211695163
SARO_RS05370,VA_11_HTSeq,169.26497912967
SARO_RS05375,VA_11_HTSeq,241.272938582544
SARO_RS05380,VA_11_HTSeq,188.900022173093
SARO_RS05385,VA_11_HTSeq,204.189740107298
SARO_RS05395,VA_11_HTSeq,125.762714180714
SARO_RS05400,VA_11_HTSeq,65.6285285170581
SARO_RS05405,VA_11_HTSeq,36.1726089674524
SARO_RS05410,VA_11_HTSeq,49.5073622522173
SARO_RS05415,VA_11_HTSeq,86.270641828714
SARO_RS05425,VA_11_HTSeq,128.983190410417
SARO_RS05430,VA_11_HTSeq,146.897976456522
SARO_RS05435,VA_11_HTSeq,234.572297541717
SARO_RS05440,VA_11_HTSeq,199.316640427427
SARO_RS05445,VA_11_HTSeq,67.3191924698712
SARO_RS05450,VA_11_HTSeq,34.7046440189949
SARO_RS05460,VA_11_HTSeq,602.192230728608
SARO_RS05475,VA_11_HTSeq,37.0919614733171
SARO_RS05480,VA_11_HTSeq,45.7202575373821
SARO_RS05485,VA_11_HTSeq,66.3807656608405
SARO_RS05490,VA_11_HTSeq,144.264048329422
SARO_RS05495,VA_11_HTSeq,74.0537757133945
SARO_RS05500,VA_11_HTSeq,28.5657797143836
SARO_RS05505,VA_11_HTSeq,40.7444883582178
SARO_RS05510,VA_11_HTSeq,138.354127308439
SARO_RS05515,VA_11_HTSeq,68.6352067587559
SARO_RS05520,VA_11_HTSeq,2432.94860995157
SARO_RS05530,VA_11_HTSeq,548.474262859792
SARO_RS05540,VA_11_HTSeq,28.1940161592659
SARO_RS05545,VA_11_HTSeq,64.5409156831251
SARO_RS05550,VA_11_HTSeq,283.806579947455
SARO_RS05560,VA_11_HTSeq,777.649842615715
SARO_RS05565,VA_11_HTSeq,45.4791539930591
SARO_RS05570,VA_11_HTSeq,29.433450089429
SARO_RS05575,VA_11_HTSeq,126.656721750693
SARO_RS05590,VA_11_HTSeq,131.808452619292
SARO_RS05595,VA_11_HTSeq,70.5119506935656
SARO_RS05600,VA_11_HTSeq,33.2015837572843
SARO_RS05605,VA_11_HTSeq,241.857395245139
SARO_RS05610,VA_11_HTSeq,208.505438714099
SARO_RS05620,VA_11_HTSeq,158.202972279847
SARO_RS05625,VA_11_HTSeq,111.692075594994
SARO_RS05630,VA_11_HTSeq,73.0474700503902
SARO_RS05635,VA_11_HTSeq,239.836546434469
SARO_RS05645,VA_11_HTSeq,135.718361103369
SARO_RS05655,VA_11_HTSeq,137.053670759326
SARO_RS05660,VA_11_HTSeq,94.546148907615
SARO_RS05665,VA_11_HTSeq,226.015298689661
SARO_RS05670,VA_11_HTSeq,153.841218887616
SARO_RS05680,VA_11_HTSeq,436.991433276022
SARO_RS05685,VA_11_HTSeq,67.1798774772774
SARO_RS05690,VA_11_HTSeq,249.211167397863
SARO_RS05700,VA_11_HTSeq,364.071026173965
SARO_RS05705,VA_11_HTSeq,133.472973799301
SARO_RS05710,VA_11_HTSeq,631.263283215399
SARO_RS05720,VA_11_HTSeq,66.7286732376793
SARO_RS05725,VA_11_HTSeq,49.2966224439924
SARO_RS05730,VA_11_HTSeq,33.5769356805424
SARO_RS05735,VA_11_HTSeq,20.2449171015035
SARO_RS05740,VA_11_HTSeq,32.1727531681668
SARO_RS05745,VA_11_HTSeq,39.5172402550412
SARO_RS05750,VA_11_HTSeq,33.2639927493093
SARO_RS05755,VA_11_HTSeq,38.4395501539959
SARO_RS05775,VA_11_HTSeq,58.47719615846
SARO_RS05780,VA_11_HTSeq,51.8414859560815
SARO_RS05785,VA_11_HTSeq,34.6475803349488
SARO_RS05790,VA_11_HTSeq,19.6100590739302
SARO_RS05795,VA_11_HTSeq,28.6652922345392
SARO_RS05800,VA_11_HTSeq,27.0674054823262
SARO_RS05805,VA_11_HTSeq,104.693558135638
SARO_RS05810,VA_11_HTSeq,41.0637989154949
SARO_RS05815,VA_11_HTSeq,23.2231453005653
SARO_RS05820,VA_11_HTSeq,18.4099643128954
SARO_RS05825,VA_11_HTSeq,73.9911332977339
SARO_RS05830,VA_11_HTSeq,48.6391228999057
SARO_RS05840,VA_11_HTSeq,76.9722516475313
SARO_RS05845,VA_11_HTSeq,34.1145406374881
SARO_RS05855,VA_11_HTSeq,62.6758624593429
SARO_RS05860,VA_11_HTSeq,49.9458077352449
SARO_RS05865,VA_11_HTSeq,68.1435505498822
SARO_RS05870,VA_11_HTSeq,165.348452646093
SARO_RS05880,VA_11_HTSeq,248.362117366647
SARO_RS05885,VA_11_HTSeq,247.079527169927
SARO_RS05890,VA_11_HTSeq,716.163319008028
SARO_RS05895,VA_11_HTSeq,751.352388007066
SARO_RS05900,VA_11_HTSeq,256.722071434192
SARO_RS05905,VA_11_HTSeq,4.39969274094589
SARO_RS05910,VA_11_HTSeq,19.9209502543706
SARO_RS05915,VA_11_HTSeq,66.7436853126484
SARO_RS05920,VA_11_HTSeq,33.3463504535465
SARO_RS05925,VA_11_HTSeq,30.5758086183865
SARO_RS05930,VA_11_HTSeq,24.4723892951301
SARO_RS05935,VA_11_HTSeq,39.8689803966302
SARO_RS05940,VA_11_HTSeq,18.7330036795686
SARO_RS05945,VA_11_HTSeq,44.9596476329132
SARO_RS05950,VA_11_HTSeq,62.7683456248972
SARO_RS05955,VA_11_HTSeq,19.9001487052014
SARO_RS05970,VA_11_HTSeq,616.869512597213
SARO_RS05975,VA_11_HTSeq,8.03343897289983
SARO_RS05980,VA_11_HTSeq,28.7381266606817
SARO_RS05995,VA_11_HTSeq,35.1445335812906
SARO_RS06000,VA_11_HTSeq,25.3162647880657
SARO_RS06010,VA_11_HTSeq,37.9299826824703
SARO_RS06015,VA_11_HTSeq,52.1449298102236
SARO_RS06020,VA_11_HTSeq,14.5391373095837
SARO_RS06025,VA_11_HTSeq,14.0390195642909
SARO_RS06030,VA_11_HTSeq,43.4689642805454
SARO_RS06035,VA_11_HTSeq,20.4309452677226
SARO_RS06040,VA_11_HTSeq,21.9387535889594
SARO_RS06045,VA_11_HTSeq,22.408619865795
SARO_RS06050,VA_11_HTSeq,66.5341290008348
SARO_RS06055,VA_11_HTSeq,17.1588016896889
SARO_RS06065,VA_11_HTSeq,10.9861634580846
SARO_RS06070,VA_11_HTSeq,16.1699893889272
SARO_RS06075,VA_11_HTSeq,27.5507520087963
SARO_RS06080,VA_11_HTSeq,117.576788850936
SARO_RS06085,VA_11_HTSeq,4663.83690274307
SARO_RS06090,VA_11_HTSeq,37.89412780105
SARO_RS06095,VA_11_HTSeq,41.1811240552535
SARO_RS06100,VA_11_HTSeq,29.3312849396392
SARO_RS06105,VA_11_HTSeq,10.6746272722486
SARO_RS06110,VA_11_HTSeq,15.8454119307251
SARO_RS06115,VA_11_HTSeq,14.6477575399783
SARO_RS06120,VA_11_HTSeq,8.42736082987256
SARO_RS06125,VA_11_HTSeq,10.0934127586405
SARO_RS06130,VA_11_HTSeq,18.3942354113465
SARO_RS06135,VA_11_HTSeq,45.1905074203689
SARO_RS06140,VA_11_HTSeq,85.3483252876737
SARO_RS06145,VA_11_HTSeq,31.873935027286
SARO_RS06155,VA_11_HTSeq,110.459785877372
SARO_RS06160,VA_11_HTSeq,120.505420391192
SARO_RS06165,VA_11_HTSeq,19.096085751428
SARO_RS06170,VA_11_HTSeq,280.68726346118
SARO_RS06175,VA_11_HTSeq,270.388519152821
SARO_RS06180,VA_11_HTSeq,45.5860701606662
SARO_RS06185,VA_11_HTSeq,53.5288933094603
SARO_RS06190,VA_11_HTSeq,37.7109484896522
SARO_RS06195,VA_11_HTSeq,21.2442306634244
SARO_RS06205,VA_11_HTSeq,6.67926508726148
SARO_RS06210,VA_11_HTSeq,11.1085883771396
SARO_RS06215,VA_11_HTSeq,8.22682272793307
SARO_RS06220,VA_11_HTSeq,37.2313621568723
SARO_RS06225,VA_11_HTSeq,3723.18321179654
SARO_RS06230,VA_11_HTSeq,2509.11954899286
SARO_RS06245,VA_11_HTSeq,3671.65358463786
SARO_RS06250,VA_11_HTSeq,3843.16303559295
SARO_RS06255,VA_11_HTSeq,2449.25395272531
SARO_RS06260,VA_11_HTSeq,2153.51455661878
SARO_RS06265,VA_11_HTSeq,3238.40093825183
SARO_RS06270,VA_11_HTSeq,2464.963339508
SARO_RS06275,VA_11_HTSeq,2566.19411936904
SARO_RS06280,VA_11_HTSeq,2217.33135627963
SARO_RS06285,VA_11_HTSeq,2533.82249503186
SARO_RS06290,VA_11_HTSeq,1469.19130989394
SARO_RS06295,VA_11_HTSeq,3634.99681128455
SARO_RS06300,VA_11_HTSeq,2458.59122747218
SARO_RS06305,VA_11_HTSeq,2176.254055813
SARO_RS06310,VA_11_HTSeq,3062.22696958975
SARO_RS06315,VA_11_HTSeq,2022.04702264766
SARO_RS06325,VA_11_HTSeq,2546.25049343508
SARO_RS06330,VA_11_HTSeq,1500.29522466254
SARO_RS06335,VA_11_HTSeq,1499.44856110147
SARO_RS06340,VA_11_HTSeq,2250.4204656748
SARO_RS06345,VA_11_HTSeq,3092.57472314161
SARO_RS06350,VA_11_HTSeq,1174.77585252651
SARO_RS06355,VA_11_HTSeq,560.784431259328
SARO_RS06360,VA_11_HTSeq,61.9390890261943
SARO_RS06365,VA_11_HTSeq,28.4714629806786
SARO_RS06370,VA_11_HTSeq,115.378149292736
SARO_RS06375,VA_11_HTSeq,254.839980650565
SARO_RS06385,VA_11_HTSeq,52.051101776377
SARO_RS06390,VA_11_HTSeq,18.2827406649961
SARO_RS06395,VA_11_HTSeq,23.0027413955975
SARO_RS06400,VA_11_HTSeq,168.70876219159
SARO_RS06405,VA_11_HTSeq,42.5076868749605
SARO_RS06410,VA_11_HTSeq,1876.61776715024
SARO_RS06415,VA_11_HTSeq,62.040843756444
SARO_RS06420,VA_11_HTSeq,14.7448257865768
SARO_RS06425,VA_11_HTSeq,12.9644279433205
SARO_RS06430,VA_11_HTSeq,12.771162901458
SARO_RS06435,VA_11_HTSeq,122.170668030585
SARO_RS06440,VA_11_HTSeq,285.53318436748
SARO_RS06445,VA_11_HTSeq,32.1794349445257
SARO_RS06450,VA_11_HTSeq,830.486001780946
SARO_RS06455,VA_11_HTSeq,40.1944022667555
SARO_RS06460,VA_11_HTSeq,55.6987279979432
SARO_RS06465,VA_11_HTSeq,256.385707827868
SARO_RS06470,VA_11_HTSeq,47.3995096284358
SARO_RS06475,VA_11_HTSeq,13.4704611395689
SARO_RS06480,VA_11_HTSeq,62.8076892037671
SARO_RS06490,VA_11_HTSeq,82.8275715461596
SARO_RS06495,VA_11_HTSeq,65.4590854527638
SARO_RS06500,VA_11_HTSeq,77.0571874046124
SARO_RS06505,VA_11_HTSeq,225.964501124777
SARO_RS06510,VA_11_HTSeq,136.113640369892
SARO_RS06520,VA_11_HTSeq,27932.6841183738
SARO_RS06525,VA_11_HTSeq,36.2572940051688
SARO_RS06530,VA_11_HTSeq,44.8035377452989
SARO_RS06535,VA_11_HTSeq,47.4692597642892
SARO_RS06545,VA_11_HTSeq,204.033751001028
SARO_RS06550,VA_11_HTSeq,334.108056591028
SARO_RS06560,VA_11_HTSeq,15.3452698037868
SARO_RS06565,VA_11_HTSeq,32.7881280198513
SARO_RS06570,VA_11_HTSeq,77.5876250316371
SARO_RS06575,VA_11_HTSeq,108.04682938976
SARO_RS06580,VA_11_HTSeq,2087.92147663318
SARO_RS06585,VA_11_HTSeq,1810.02347938895
SARO_RS06590,VA_11_HTSeq,4557.91958567685
SARO_RS06595,VA_11_HTSeq,2415.75129243318
SARO_RS06600,VA_11_HTSeq,2740.95625693885
SARO_RS06605,VA_11_HTSeq,68.6352067587559
SARO_RS06615,VA_11_HTSeq,2751.21865822399
SARO_RS06620,VA_11_HTSeq,71.098192647228
SARO_RS06625,VA_11_HTSeq,40.3736510345622
SARO_RS06635,VA_11_HTSeq,1780.63036402432
SARO_RS06640,VA_11_HTSeq,2306.95573243739
SARO_RS06645,VA_11_HTSeq,82.2263368099946
SARO_RS06650,VA_11_HTSeq,41.4731887648652
SARO_RS06655,VA_11_HTSeq,50.2664895653068
SARO_RS06660,VA_11_HTSeq,92.5184037052148
SARO_RS06665,VA_11_HTSeq,83.8249656315953
SARO_RS06670,VA_11_HTSeq,12.0476692714837
SARO_RS06675,VA_11_HTSeq,128.165743233187
SARO_RS06685,VA_11_HTSeq,40.4006568212074
SARO_RS06695,VA_11_HTSeq,357.61946955951
SARO_RS06700,VA_11_HTSeq,2211.53061777738
SARO_RS06710,VA_11_HTSeq,201.063259063226
SARO_RS06715,VA_11_HTSeq,23.3550356331877
SARO_RS06720,VA_11_HTSeq,59.5534990728783
SARO_RS06725,VA_11_HTSeq,41.9939093984493
SARO_RS06735,VA_11_HTSeq,65.6860377183406
SARO_RS06740,VA_11_HTSeq,70.780056969967
SARO_RS06745,VA_11_HTSeq,79.5544441976488
SARO_RS06750,VA_11_HTSeq,72.034074825084
SARO_RS06755,VA_11_HTSeq,17.6103491025755
SARO_RS06760,VA_11_HTSeq,41.7916826429848
SARO_RS06765,VA_11_HTSeq,49.7092195129859
SARO_RS06770,VA_11_HTSeq,321.17757008905
SARO_RS06775,VA_11_HTSeq,197.768456588373
SARO_RS06780,VA_11_HTSeq,164.886946414526
SARO_RS06785,VA_11_HTSeq,104.066360690267
SARO_RS06795,VA_11_HTSeq,314.762534221606
SARO_RS06800,VA_11_HTSeq,115.699348536188
SARO_RS06805,VA_11_HTSeq,478.30159710008
SARO_RS06810,VA_11_HTSeq,208.042124766812
SARO_RS06815,VA_11_HTSeq,30.3578799125266
SARO_RS06820,VA_11_HTSeq,214.249675960779
SARO_RS06825,VA_11_HTSeq,1276.16230588807
SARO_RS06830,VA_11_HTSeq,97.4524277149582
SARO_RS06835,VA_11_HTSeq,77.7192782415324
SARO_RS06840,VA_11_HTSeq,51.4764050690669
SARO_RS06845,VA_11_HTSeq,37.0870941784154
SARO_RS06850,VA_11_HTSeq,200.002992495014
SARO_RS06855,VA_11_HTSeq,136.206301784817
SARO_RS06860,VA_11_HTSeq,44.280778554036
SARO_RS06875,VA_11_HTSeq,290.088802443639
SARO_RS06880,VA_11_HTSeq,443.545798516261
SARO_RS06890,VA_11_HTSeq,124.979356988018
SARO_RS06895,VA_11_HTSeq,100.107827474558
SARO_RS06910,VA_11_HTSeq,841.834893424828
SARO_RS06925,VA_11_HTSeq,140.07185052807301
SARO_RS06930,VA_11_HTSeq,29.1375877749435
SARO_RS06950,VA_11_HTSeq,25.0341179667194
SARO_RS06955,VA_11_HTSeq,25.4039401639551
SARO_RS06960,VA_11_HTSeq,152.663906391389
SARO_RS06965,VA_11_HTSeq,145.139418114057
SARO_RS06970,VA_11_HTSeq,151.708917378347
SARO_RS06975,VA_11_HTSeq,70.3137851849211
SARO_RS06980,VA_11_HTSeq,93.6146867695956
SARO_RS06985,VA_11_HTSeq,96.0303751216928
SARO_RS07000,VA_11_HTSeq,31.0129452761785
SARO_RS07010,VA_11_HTSeq,1064.38472470908
SARO_RS07015,VA_11_HTSeq,162.696637839505
SARO_RS07020,VA_11_HTSeq,98.3993417285723
SARO_RS07025,VA_11_HTSeq,24.7706009354908
SARO_RS07030,VA_11_HTSeq,77.9136698946617
SARO_RS07035,VA_11_HTSeq,203.972234170387
SARO_RS07040,VA_11_HTSeq,407.068157158637
SARO_RS07045,VA_11_HTSeq,1362.59689582365
SARO_RS07055,VA_11_HTSeq,1195.69754932358
SARO_RS07060,VA_11_HTSeq,2414.50845239948
SARO_RS07065,VA_11_HTSeq,231.26882913149
SARO_RS07070,VA_11_HTSeq,895.870067166919
SARO_RS07075,VA_11_HTSeq,217.481002368518
SARO_RS07080,VA_11_HTSeq,155.832136100068
SARO_RS07085,VA_11_HTSeq,35.7504886979323
SARO_RS07090,VA_11_HTSeq,4344.60858782924
SARO_RS07100,VA_11_HTSeq,3932.91079389945
SARO_RS07105,VA_11_HTSeq,14.3100431080031
SARO_RS07110,VA_11_HTSeq,19.3338610588044
SARO_RS07120,VA_11_HTSeq,200.186019713038
SARO_RS07125,VA_11_HTSeq,39.6664160440258
SARO_RS07130,VA_11_HTSeq,98.0502953696512
SARO_RS07135,VA_11_HTSeq,9.84521408424777
SARO_RS07140,VA_11_HTSeq,50.1268363968442
SARO_RS07145,VA_11_HTSeq,33.0198788818384
SARO_RS07150,VA_11_HTSeq,39.7032126688423
SARO_RS07165,VA_11_HTSeq,409.164404121679
SARO_RS07170,VA_11_HTSeq,18.5115702876312
SARO_RS07175,VA_11_HTSeq,47.5166816022156
SARO_RS07180,VA_11_HTSeq,31.0800936266064
SARO_RS07185,VA_11_HTSeq,48.6757730691406
SARO_RS07190,VA_11_HTSeq,34.1866201603726
SARO_RS07195,VA_11_HTSeq,51.0364357949723
SARO_RS07200,VA_11_HTSeq,257.46412487495
SARO_RS07205,VA_11_HTSeq,495.766805962799
SARO_RS07210,VA_11_HTSeq,21.7069178002089
SARO_RS07215,VA_11_HTSeq,44.876865957648
SARO_RS07220,VA_11_HTSeq,89.389185945332
SARO_RS07225,VA_11_HTSeq,45.3331303900424
SARO_RS07230,VA_11_HTSeq,91.1226704887791
SARO_RS07235,VA_11_HTSeq,225.31759794541
SARO_RS07240,VA_11_HTSeq,195.034826659197
SARO_RS07245,VA_11_HTSeq,87.3538995111438
SARO_RS07250,VA_11_HTSeq,55.4491325538717
SARO_RS07255,VA_11_HTSeq,25.9064260805108
SARO_RS07260,VA_11_HTSeq,25.0902115341675
SARO_RS07265,VA_11_HTSeq,16.9702434293627
SARO_RS07270,VA_11_HTSeq,6.16798225174288
SARO_RS07275,VA_11_HTSeq,6.59953911141883
SARO_RS07285,VA_11_HTSeq,17.8671925851348
SARO_RS07295,VA_11_HTSeq,16.0264949792018
SARO_RS07310,VA_11_HTSeq,6.81426095810614
SARO_RS07315,VA_11_HTSeq,6.23956425079599
SARO_RS07330,VA_11_HTSeq,10.5592625782701
SARO_RS07335,VA_11_HTSeq,9.918382479589
SARO_RS07340,VA_11_HTSeq,11.617243167338
SARO_RS07345,VA_11_HTSeq,10.4178438830254
SARO_RS07350,VA_11_HTSeq,22.192050185331
SARO_RS07355,VA_11_HTSeq,12.4935053777458
SARO_RS07360,VA_11_HTSeq,120.15836605586
SARO_RS07365,VA_11_HTSeq,35.3872429652286
SARO_RS07370,VA_11_HTSeq,22.1028631934976
SARO_RS07375,VA_11_HTSeq,201.84990351325
SARO_RS07380,VA_11_HTSeq,14.3912530300617
SARO_RS07385,VA_11_HTSeq,0.97354903203909
SARO_RS07395,VA_11_HTSeq,25.0040239781286
SARO_RS07400,VA_11_HTSeq,32.2611177836099
SARO_RS07405,VA_11_HTSeq,25.8570308010825
SARO_RS07415,VA_11_HTSeq,26.3796530649891
SARO_RS07420,VA_11_HTSeq,46.4296986897466
SARO_RS07425,VA_11_HTSeq,26.6707461046252
SARO_RS07430,VA_11_HTSeq,5.02559045304698
SARO_RS07435,VA_11_HTSeq,27.7021617640761
SARO_RS07450,VA_11_HTSeq,1.43588298658485
SARO_RS07455,VA_11_HTSeq,21.2442306634244
SARO_RS07460,VA_11_HTSeq,9.74931914186873
SARO_RS07465,VA_11_HTSeq,10.4149935837414
SARO_RS07480,VA_11_HTSeq,1.71588016896889
SARO_RS07485,VA_11_HTSeq,6.59208200507825
SARO_RS07490,VA_11_HTSeq,21.0083415470278
SARO_RS07495,VA_11_HTSeq,0.143588298658485
SARO_RS07500,VA_11_HTSeq,8.84257264990106
SARO_RS07505,VA_11_HTSeq,56.7417413276357
SARO_RS07510,VA_11_HTSeq,30.461692887313
SARO_RS07515,VA_11_HTSeq,26.0446097075636
SARO_RS07520,VA_11_HTSeq,50.2903127863695
SARO_RS07525,VA_11_HTSeq,13.3090705413613
SARO_RS07530,VA_11_HTSeq,65.8676580991286
SARO_RS07540,VA_11_HTSeq,5.82534107784398
SARO_RS07545,VA_11_HTSeq,4.20667396263342
SARO_RS07550,VA_11_HTSeq,12.7793585806051
SARO_RS07555,VA_11_HTSeq,36.5174497498509
SARO_RS07560,VA_11_HTSeq,69.5462935741376
SARO_RS07565,VA_11_HTSeq,21.6582207994296
SARO_RS07570,VA_11_HTSeq,20.9201256508942
SARO_RS07580,VA_11_HTSeq,327.613399703131
SARO_RS07585,VA_11_HTSeq,24.1910974641516
SARO_RS07590,VA_11_HTSeq,14.1628204422829
SARO_RS07600,VA_11_HTSeq,10.2025307344096
SARO_RS07605,VA_11_HTSeq,3.93222538722039
SARO_RS07610,VA_11_HTSeq,2.86510603352877
SARO_RS07615,VA_11_HTSeq,8.09741203333637
SARO_RS07620,VA_11_HTSeq,4.4122632916343
SARO_RS07625,VA_11_HTSeq,8.43184358215674
SARO_RS07630,VA_11_HTSeq,4.10637989154949
SARO_RS07635,VA_11_HTSeq,11.0567354353011
SARO_RS07640,VA_11_HTSeq,11.6510381843567
SARO_RS07645,VA_11_HTSeq,0.832951538334416
SARO_RS07650,VA_11_HTSeq,16.0728015827466
SARO_RS07655,VA_11_HTSeq,10.2420754271786
SARO_RS07670,VA_11_HTSeq,4.37692168794284
SARO_RS07675,VA_11_HTSeq,3.35435221001438
SARO_RS07680,VA_11_HTSeq,0.672894183909371
SARO_RS07685,VA_11_HTSeq,7.90114030648646
SARO_RS07690,VA_11_HTSeq,5.70021208674413
SARO_RS07695,VA_11_HTSeq,1.37270413517511
SARO_RS07700,VA_11_HTSeq,3.93153126093844
SARO_RS07705,VA_11_HTSeq,3.37133082318263
SARO_RS07710,VA_11_HTSeq,4.33811690574529
SARO_RS07715,VA_11_HTSeq,3.88657194898979
SARO_RS07720,VA_11_HTSeq,30.0279029569557
SARO_RS07725,VA_11_HTSeq,3.33136309400876
SARO_RS07730,VA_11_HTSeq,4.45934959167058
SARO_RS07740,VA_11_HTSeq,4.79547296131045
SARO_RS07745,VA_11_HTSeq,5.7376434672146
SARO_RS07750,VA_11_HTSeq,18.6031452662621
SARO_RS07755,VA_11_HTSeq,1.08570134487715
SARO_RS07760,VA_11_HTSeq,0.649544543458257
SARO_RS07765,VA_11_HTSeq,2.56314050136432
SARO_RS07775,VA_11_HTSeq,4.00290679531862
SARO_RS07780,VA_11_HTSeq,18.0377603508534
SARO_RS07785,VA_11_HTSeq,17.6851452998021
SARO_RS07790,VA_11_HTSeq,6.65341290008348
SARO_RS07795,VA_11_HTSeq,14.8189650956404
SARO_RS07800,VA_11_HTSeq,20.8495628078484
SARO_RS07805,VA_11_HTSeq,4.61727754558903
SARO_RS07810,VA_11_HTSeq,4.64766447956007
SARO_RS07815,VA_11_HTSeq,7.44878212885722
SARO_RS07820,VA_11_HTSeq,3.58443052705301
SARO_RS07825,VA_11_HTSeq,6.86352067587559
SARO_RS07830,VA_11_HTSeq,6.06363668733369
SARO_RS07835,VA_11_HTSeq,5.04670637932028
SARO_RS07840,VA_11_HTSeq,4.9591912397945
SARO_RS07845,VA_11_HTSeq,23.3252460469209
SARO_RS07850,VA_11_HTSeq,4.07158006196009
SARO_RS07855,VA_11_HTSeq,5.89292179241843
SARO_RS07860,VA_11_HTSeq,6.49251955826069
SARO_RS07865,VA_11_HTSeq,17.8451537572765
SARO_RS07870,VA_11_HTSeq,6.22751875996433
SARO_RS07875,VA_11_HTSeq,6.78809737174508
SARO_RS07880,VA_11_HTSeq,4.20215551584219
SARO_RS07885,VA_11_HTSeq,7.77508201564031
SARO_RS07890,VA_11_HTSeq,2.95841408442913
SARO_RS07895,VA_11_HTSeq,5.5206579349434
SARO_RS07900,VA_11_HTSeq,13.4344106252603
SARO_RS07910,VA_11_HTSeq,27.2010496831935
SARO_RS07915,VA_11_HTSeq,8.53268904351139
SARO_RS07920,VA_11_HTSeq,29.5841408442913
SARO_RS07930,VA_11_HTSeq,3.92201181478605
SARO_RS07935,VA_11_HTSeq,6.51842745753547
SARO_RS07940,VA_11_HTSeq,7.21785157118847
SARO_RS07945,VA_11_HTSeq,8.68531937379318
SARO_RS07950,VA_11_HTSeq,4.91039662502353
SARO_RS07955,VA_11_HTSeq,29.893849818755
SARO_RS07960,VA_11_HTSeq,17.5345418726748
SARO_RS07965,VA_11_HTSeq,30.7793519799025
SARO_RS07970,VA_11_HTSeq,11.6456849013051
SARO_RS07975,VA_11_HTSeq,15.8159389487567
SARO_RS07980,VA_11_HTSeq,11.4392011264593
SARO_RS07985,VA_11_HTSeq,14.868080053534
SARO_RS07995,VA_11_HTSeq,4.79574493686406
SARO_RS08000,VA_11_HTSeq,4.60358094113606
SARO_RS08005,VA_11_HTSeq,5.1202802308639
SARO_RS08010,VA_11_HTSeq,5.20680878859527
SARO_RS08015,VA_11_HTSeq,32.8190180789684
SARO_RS08020,VA_11_HTSeq,24.4394019801966
SARO_RS08025,VA_11_HTSeq,12.2894120209934
SARO_RS08030,VA_11_HTSeq,18.6313854167891
SARO_RS08035,VA_11_HTSeq,15.444652984059
SARO_RS08040,VA_11_HTSeq,23.6350809266532
