Gene,FA_04_HTSeq,FA_05_HTSeq,FA_06_HTSeq,GDK_13_HTSeq,GDK_14_HTSeq,GDK_15_HTSeq,Glu_01_HTSeq,Glu_02_HTSeq,Glu_03_HTSeq,PCA_19_HTSeq,PCA_20_HTSeq,PCA_21_HTSeq,UN_16_HTSeq,UN_17_HTSeq,UN_18_HTSeq,V_08_HTSeq,V_09_HTSeq,VA_10_HTSeq,VA_11_HTSeq,VA_12_HTSeq
putA,16.0155450953049,4.19662440990424,18.8121435169954,3.96666266976243,6.06231279454949,11.9240883376126,2.48192245593877,3.62139534392096,1.36820099139636,4.11979952248933,4.20073415162231,6.95337994792694,5.08216753116862,3.98322943483461,3.93320017389747,13.203430096479,5.8412020110119,7.46336092747062,10.1936435125155,17.3581955811517
pyk,320.142212769406,127.297607100428,351.611761904276,520.921127529057,680.494611188181,364.541857196855,220.351550218564,522.886247120766,176.59394199479,222.135136415303,442.694844380029,513.150168983744,561.680649856444,307.383664393941,466.674200632935,479.409533433818,231.330982206847,405.09617590089,287.375052689099,417.772348628436
pyrF,139.735465575028,69.5043898564783,213.205727318287,216.053454980596,212.790547040239,104.184954612801,87.5420811067471,192.217659224571,72.7479668183296,85.0747261633284,180.828599718155,214.285245726798,147.067646023018,136.813422877321,220.372398498818,209.4128387223,120.021577047583,217.096592744855,170.062790080028,149.784860908018
queC,64.6977542325855,28.7586341328291,76.3032080245134,73.3506602562381,82.3205081396625,63.9194433079399,32.822986384968,67.6187825602386,26.9672435920057,27.9958887624925,69.6294953327409,80.3706124128147,77.9622263204006,37.2273996179113,67.0543395458513,101.876030953456,47.8478413251493,78.4995770380638,52.3563436172561,83.1233372349019
queG,24.3126691268353,5.46227304146267,31.3281885039116,16.9027294071517,18.286533522416,21.4923120656471,6.06760669973603,12.4100353875261,3.62165202775234,8.39993718855663,14.9823465819414,22.0772594698659,19.0330966704601,12.2621159093366,15.6423370915902,26.104370524235,9.53622482159771,18.5179479248385,18.7276064156033,35.2724066701618
raiA,469.986553029414,230.006744720147,458.842521266629,318.78909928742,578.466511836613,109.786759517788,221.853385859764,611.066304326513,252.549759846513,269.98117258043,624.586226708514,566.015450304681,139.372129955006,248.876708211408,434.220737497048,359.802507976135,245.868364425635,481.247801803291,326.19412696687,289.123358615847
rarD,65.693423106063,21.9598139166911,77.716190779369,51.6751962560839,52.5869793550849,32.8007669606533,20.8659391433771,45.3846733344495,16.943245752631,20.1885975687071,38.5947272592242,47.787009727534,48.2467650982341,38.4054165234714,52.8184933487627,70.3665108428075,45.001257488897,50.4147164993956,52.1720321645948,65.17594045575
rdgB,183.077327762314,48.6142300690177,149.585044207866,161.613816261363,171.621188398079,130.994809004768,53.5971925143349,119.668198379716,40.4155371212942,52.956125753944,123.29222708056,173.637949824978,260.823917335935,92.4524612211892,145.538239434641,168.028132110018,89.1492532564513,142.573143779041,118.314023079379,204.52703117425
recA,284.499774174953,138.805997288933,317.619187236597,193.18650999402,236.718880549075,87.958732690006,151.888455294045,354.051009585305,145.730584577928,140.98360051126,391.607903481068,362.498511713526,150.010950305433,146.836261939535,242.366108362723,269.849101054371,151.457688343022,341.311197046044,223.881507760703,250.849724001907
recJ,31.4221310647086,6.47957557099682,36.1111641363053,26.9049538647042,39.8271572937224,71.9121960211192,8.64074024563919,21.6550953070926,3.74503337418948,11.5814716124686,21.4459973619443,48.9663549310147,86.5681541877588,22.8885972300957,27.6051588211703,42.7001020847257,15.0185358881934,33.4196064611794,29.7112136640252,58.4111937428848
recN,24.5686475166435,7.50939519033516,31.8373573820797,39.4817784457,55.868854713373,65.4833329592863,9.98057528462586,26.2734983429607,5.41190853344112,16.2948252747069,21.933615491581,59.3148617355456,78.4500245499741,26.0063644473544,35.2377529633623,50.2696776620438,13.6678078933628,41.4710888266215,34.1939363401729,62.8693022338592
recQ,26.7822939382074,11.0063438489372,33.0987376293463,27.4582389440989,38.6169829364948,37.8400417516134,14.9586865115511,27.7728745361442,9.35346722062928,14.888118434467,29.9927383217942,41.0679346376716,41.2939521903233,20.3603491423054,31.2259117799169,39.1413286113187,14.6916426876376,38.0865062631718,33.4610908158327,46.3666146928685
rfbA,156.048162904161,94.703515381121,197.728700039231,169.601715862105,209.563815257611,94.7094993036084,127.923700301691,314.668364172124,148.91215363174,80.313968979991,335.025361791965,261.783058625497,93.2788975679717,129.929704999593,238.100570394623,195.661897766081,90.4247687779434,288.312873602841,152.724698483059,123.687390992715
rfbB,221.214115773992,127.055875193909,251.223960143055,184.570395848557,172.861783097841,94.9023134725608,124.983244236418,295.836962566664,126.851495922166,97.5888748996926,333.1768290885,266.203276718276,106.690922197815,137.06590847665,230.082739294396,211.026832583875,121.713958835535,256.152364717244,163.616222344173,161.931200292955
rfbC,165.990110504498,91.1779423074923,188.066828077016,177.068066157915,177.539160411806,104.289618028744,111.433930735536,237.461254049779,110.678412721026,85.1582260963622,275.773961810461,233.158596912363,114.590916354329,108.079547277807,200.025920382151,165.219969645725,92.6947727414043,225.828633229738,137.83608829849,144.169309973886
rfbD,102.642794576671,35.0273033497991,103.359041877038,111.046639645807,138.617113706141,163.927376139022,39.230825369214,107.611495668058,31.0246414964798,43.2415434854817,99.6967774082427,161.770822113831,165.786023034551,66.5448452247656,115.941733272952,114.319839299794,57.290098260711,124.032033943102,79.0744777168184,125.193924243586
rhaI,19.1535784145751,7.73610298197852,22.2260796818292,26.2488836417672,28.2514350027392,13.2220145887905,10.0421242666173,21.7175619281707,9.54849106406899,9.73551870817294,27.6563665102699,30.3705524996282,15.593310693689,15.2088259340609,28.089452125632,19.3753369390428,11.4313730948116,23.3811412822975,20.6703704075788,20.2170789745599
rho,611.387974055317,322.404473958027,700.024259827859,339.232959556296,492.289821110852,121.391541687318,275.341185888081,656.339819063435,324.885148696886,224.075319367873,721.405351529044,606.897108880889,279.215620193337,349.292273491397,597.147555900324,493.42390027932,275.979463620918,663.936181695431,444.818386523631,432.95715928235
ribA,52.0799128815688,20.3565837573383,69.9130205954252,49.8843524479043,69.1402504984007,56.9162604162323,20.7879623902928,48.7661953960535,15.2140434233809,23.7646722664615,48.1387016057099,72.7642418681475,62.9180246190025,38.2111710555033,53.6590988512879,68.1381685962575,28.5476230894948,65.8147335040809,52.008086248184,73.6885159048306
ribB,25.6020595277041,14.3223741785826,30.7136482696433,22.8020605372927,29.2386672849915,10.602268108494,11.3661221181573,28.4135490354134,9.67245120499294,10.4906988932621,30.8979369745426,26.6888983803319,17.9949696464568,17.2027439805508,29.9785669988346,22.1880582699992,11.1358119664509,29.540210104294,18.4875977801362,20.2487832633443
ribD,14.9776842630239,3.65837422838703,20.9226984659194,29.0704430796327,43.8231307220192,146.051151651962,6.17216679461317,13.0228766412311,3.48703077014533,11.0466162705119,15.7511166804747,44.5442103883889,149.029623025883,19.0018642885168,27.6110045232267,37.7069303667672,10.5824268152129,20.0039560916465,21.0777872607907,39.0830475638478
ribF,53.8776101158499,18.0593066354547,63.8305980004758,69.3474101019888,94.523699574299,59.1197319811993,28.8804243973592,75.1878365498327,23.8759243580047,27.7925977294511,69.2384502056335,97.7658810346179,85.5194705733456,47.0147630888655,69.8623470627457,76.2831300092307,26.5867801881381,91.1406112611224,66.9584508933139,96.2004953749084
rimM,536.619989596651,139.515557267359,454.00295699292,600.955044985632,635.442244973924,685.431900058732,175.918458134707,440.999471806733,132.367445036057,193.830072353695,372.60783817068,577.969576858319,1233.36747078866,307.921437455441,395.089957468001,536.548164909843,309.385475746153,472.92279608861,332.553918462067,863.616334267426
rnc,60.8686279999455,19.2000069569009,76.312719937611,70.3246323171395,82.6738150415494,77.1451514782749,28.5585494164972,74.699891120195,20.5783363024927,26.3330742242492,74.7509781180557,100.174987326024,86.3320634972484,45.8294389315337,76.668284205164,103.364945360955,47.2718440727268,100.818431023851,63.4802019592785,98.3020648750283
rnd,165.990110504498,118.286464484088,192.516535831936,190.865098965739,178.380940913759,76.1581025982986,111.849703962088,215.188790956118,113.549922084514,87.7617125678471,215.993958959178,209.667903058787,119.573488773738,134.022510708575,222.359742072508,204.258335882919,114.419750798323,226.451608769682,159.331729975683,142.552303262822
rnpA,308.65826842781,95.4680078074749,344.716586148115,270.462086159944,512.545378704785,266.584577336265,133.687024472421,351.74941066555,112.856935592033,113.984193364518,271.077887002086,368.109277100597,538.83924027919,206.321164716545,264.411886913298,439.914417002476,178.769703879111,448.061269115054,284.814249702735,465.475561429511
rnpB,4150.07348201876,2636.6033135685,6243.3111904311,3504.00463780894,4788.30891068324,424.574404454199,1521.57048422547,4859.16294361585,1634.05353470501,1823.37417891395,3383.67275337141,2230.43314816661,999.189903925116,1542.27434133399,2276.19605319156,6127.04771877453,1849.78715318476,7183.52640382877,1861.91785342274,1732.41021001981
rpiB,284.864978120029,152.943645160954,371.956995588603,296.970718991009,324.312973163211,101.547579905584,192.244776199969,456.238800976346,190.816195655176,123.009800847907,389.951486379299,337.01375226628,188.771714895713,230.439592645496,324.538179348715,339.508897071612,143.815295877395,492.863258166601,271.25009794385,297.173483056653
rplK,2606.7499216646,1643.61313115678,3455.58944868069,1840.08697146204,2359.32899891002,615.318091317442,1634.53178167078,3858.52992630565,1679.19667726968,1106.26437271544,3511.16234241289,2670.36135584419,939.733231578003,1736.95568385872,2541.62780674727,2773.97137660217,1300.93612481,3544.94497012382,2058.10293600213,1552.81603632005
rplU,2804.7200044395,1474.59302329425,4219.21337529135,2677.66955723277,3608.43860224865,1129.14155355461,2274.89284522679,5436.91171561089,2341.42905140721,1323.76480496209,4328.70638461207,3685.48690987375,1967.64547938691,2339.65919507482,3462.59575278774,4300.06337245356,1892.27072699637,5534.07892861959,2810.23041006683,3236.99856009859
rpmE,897.19282081706,680.599220966249,1710.91422261903,972.500019136039,1044.75877930334,239.08114584654,693.493736853718,2117.97937280446,868.566634133996,449.09229403747,1599.98976206316,1066.45935207741,445.266649340743,698.599992501375,1394.85568793703,1521.5880852185,595.52279128329,2082.44110322249,1113.26305362702,710.287220277599
rpmG,812.863335264677,1422.23934317084,3478.11687401958,1817.46041939563,2359.60640384816,158.537040309824,1862.31282716377,4118.0264747983,2451.99620302852,917.031186277888,3208.83070209215,1850.22487034388,246.466161949994,1427.38693007122,2711.70798614198,3668.73923866703,1206.65753850557,4400.27091848145,2513.76444753943,700.344408965431
rpoB,1690.27292839771,660.907589408734,1443.97717961632,2170.76129963938,1920.63469615345,1123.40468378664,804.554993064454,1757.7839606779,777.583012381959,733.365720023428,1733.94714154652,1838.64081888349,1458.28514838405,1140.99076563053,1632.70894535233,1681.31164435582,1056.91343260293,1671.01840417482,1154.72699612218,1481.7898773948
rpoC,1914.43841982668,808.523513529445,1709.73235965182,1957.73050597636,1836.11608900891,1048.27698555484,881.414059841965,1985.41012573232,880.90587738115,791.253674107484,1983.74452379593,1972.63407971815,1466.63144951056,1189.44885722439,1761.95654951853,1842.93110175932,1126.71091218814,1823.38909283348,1251.48705433087,1568.0609575824
rpoN,53.8983566408866,19.1562681814823,63.7682112447939,55.3782335417837,67.7423970789739,57.7573959307163,25.6768793873265,58.5684034822126,20.2114500633909,25.232014862376,63.3334415256169,77.2972830277028,73.2061356344142,38.9078494117229,61.5878848672564,66.9250325788901,32.1059272550784,68.6808684948799,50.2728819044594,81.6982297559083
rpsB,3420.83377244769,1558.56857449734,3405.20592479876,3383.48038306354,3581.35939697372,1573.56906895367,1716.62706213365,4033.13838551556,1880.15353155717,1463.14123311543,3126.15282226869,3564.11404745098,2800.19424235791,2200.30775307665,3332.17167926881,3355.28398064268,2102.90614279298,3570.22523101037,2613.58509546437,3021.43637165225
rpsH,2887.48081933973,1401.69374798079,2706.97935114803,3102.45621948354,2542.74410028432,1113.56947227026,1625.99601761613,3076.41956794185,1808.05251553475,1355.23690164188,3133.38185854335,2792.41670304428,1626.14420206372,1932.01867302569,3072.42304046139,2629.15230703712,2039.61590872677,2675.62448979785,2048.65692901135,2069.88676041979
rpsR,2775.41974179619,1078.25269838473,2311.51228691023,2276.60490072028,2432.5232165223,664.179085656608,1131.44010487022,2744.27249202828,1142.65745861113,1006.40986576518,2339.11886010561,2228.28273404118,1031.60213282725,1580.79110931198,2160.95392927498,2038.74133626822,1457.65531045767,2313.4487397743,1665.54768401247,1863.04844662976
rpsU,1543.7929331192,1132.11546037619,5065.82820960726,2629.12544034678,3765.69564843028,541.925715002099,2066.46709093244,6213.11119510277,2093.86028781566,1128.6588571171,3626.8406920506,3357.26920043461,1409.04771268335,2064.78926408123,3556.21861302719,6454.26901178639,1950.27733587945,6400.17983845533,3330.2995975118,2504.85206788105
rrf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rseP,283.430074625491,127.629565387084,309.174414041327,260.801426092817,277.042236950085,169.606920572168,124.076394158844,313.344799327703,124.651042783442,109.678211544549,352.121459227589,318.680067471835,270.646065304789,195.027651466596,317.61980553868,320.289081463175,152.721283689122,316.160086521633,200.487051321629,267.643142417105
rsfS,234.786191328769,121.420909135414,379.200672434261,235.604286207059,374.729601937897,86.1333117134714,115.50453593486,320.908357826296,114.851925407147,102.455257776122,324.164798421301,300.287498687975,129.289832444402,148.986268364077,247.092792375026,381.590605364355,164.220276854925,370.94507861355,214.026579854593,201.811393800218
rsmD,50.223202105846,12.8861358491964,56.6908293910377,70.5304352988159,82.2222106161309,183.152717172561,19.4571273773763,52.1084358813253,14.1586324169275,22.0692560652986,42.6810632945501,85.0288496544995,200.860235508683,42.6238375301528,62.2102971703759,80.842264297868,31.3483633638156,69.1709360566668,53.6568052837787,95.62042347563
rsmG,36.6894361899426,29.7942165897963,49.8723721576398,44.4808668609257,51.1097583003686,13.4421613518406,31.3339790428287,71.9889498670348,36.9799778854817,21.3041885217016,69.723041452758,54.0458831249536,22.6180590260964,37.2685160664363,58.0296010504949,59.5554256125877,27.058709548886,72.1282967951952,48.2823424168737,42.7888008422015
rsmI,22.2930002933513,5.20775852698591,27.4838619721544,18.5536232291764,21.0469811133351,36.6804275689027,6.15278516893782,15.9017478531921,6.12356623049912,10.1939396689862,18.7950584361273,28.4965959121837,34.8005996000987,15.5657086662726,18.9149570011562,31.2417897964416,11.6367422472738,22.5504864579946,23.6164152288192,35.7118432386418
SARO_RS00005,355.796108649774,179.044806161477,447.035521478175,397.908433241425,445.57545274011,183.404953783986,243.804349709786,591.458323284742,253.009622697269,228.031359176896,568.846953868998,580.793148761246,233.689469836843,190.958183967339,311.216426434375,418.672890719906,217.000594039641,573.568667943139,396.878630698834,387.527641554938
SARO_RS00010,80.4711212745449,34.9173227631613,108.334665115834,55.2234158386587,72.9250475880194,44.8896030857746,35.0604632413992,87.3385509348539,30.5716155583031,27.8562314066777,83.7456636773616,91.4521125552767,58.4911541531467,51.8633518806849,76.2491669938245,104.621289804351,41.1055454145369,104.86970417076,79.1247383577355,91.3748568110119
SARO_RS00015,25.2342870896017,8.06664795152715,34.3863398734348,25.94717233554,32.7735791899432,20.2986462203762,12.7688558712799,24.3488036084374,7.09248493785658,12.6746438040503,24.2989007064715,31.1215682975671,11.3901491340278,11.317881245432,21.6716010425486,23.928056787819,12.546701625654,29.4815945659413,25.7744025380982,31.8235044645116
SARO_RS00020,86.2095817205039,32.5713318398329,105.185150757628,61.3442407685915,76.9701668698923,78.8298267696361,35.1030607080064,91.160136488618,30.5044317778567,34.7179368501804,92.8689692964995,90.9280046866227,98.3676141162731,43.1024307512691,81.1780953174994,97.670673500165,46.4502982331471,109.029692388942,78.379711422036,94.9101384936075
SARO_RS00025,25.3047339543229,6.90776005497951,33.9329460791285,19.4108617471978,22.7683808772393,17.3602023608547,9.86179078742084,20.4465595761404,6.52089686377578,12.1157408005096,21.0867950461485,28.7613026340756,23.9302517634883,12.0905086892314,18.5265737962094,26.1875905642204,10.8862524854463,27.6740635530386,25.5853887790273,39.4936211090518
SARO_RS00035,54.9874359875583,20.1241638369677,60.1608171838986,35.1164738375729,61.4378936688225,23.6757415655843,20.4914787666523,55.9851220489901,17.6110081441046,30.5146459652944,52.4522941895978,68.6613332794874,19.9693652717246,25.546074811118,48.5905479377939,52.9035942263686,24.8671891280897,64.1828747073993,40.7682807063286,62.6773176572514
SARO_RS00040,48.4655616767145,23.7236449596253,59.4379252097402,48.2971230518347,44.9093376223501,27.6321612577625,31.8549351736141,62.896315714053,27.931812328663,31.5931432054779,58.5247913357089,71.9874576252579,28.0039843316856,32.6873639060442,48.8090028625242,82.1842142375232,42.5485072360336,64.0942720857494,54.0502253225202,61.2575814466819
SARO_RS00045,168.574731602319,57.3003152388731,192.792045045932,127.773470492659,178.148363413219,114.174845218782,68.7562948736428,153.300437140029,43.3795490110148,61.4957038420546,134.295543591632,205.710973832003,233.06579352332,112.273925430376,164.265092360645,227.685179014625,90.4326489320852,234.24185682065,153.419873931336,269.974791611981
SARO_RS00050,33.1886335199888,15.0737727201902,37.3996533107703,25.822426314696,29.5756341743706,21.0261326670855,15.3148726796222,42.9578148029751,10.0685560136091,11.3690621437926,31.0631584781839,49.7369918921408,21.7698818126178,21.1246387861168,33.9191240958105,31.9765075129241,11.3784500712245,48.6400133110206,29.0379720902428,38.5505681359825
SARO_RS00055,56.2699740731528,35.9285718158277,99.9534905231687,91.5979919948589,66.4241341540725,16.5888936352729,38.2930494663657,93.3427230656601,45.8475626826594,31.6807975861511,88.7962351300412,78.4485121159565,42.4137352556175,40.5213600452217,77.120391944185,72.7276936754929,33.2198427366785,102.206924522079,57.6890746463681,50.6461543828135
SARO_RS00060,40.9002540745596,15.6604530284488,43.9398561085808,41.8191128599394,41.1503665688536,26.0545099261927,17.508918269185,41.421793647195,20.080737133525,19.2077657150448,51.3025830432172,43.648880985459,33.5812006683998,24.0513576679143,38.2780923838679,34.6334580811873,21.6271249580721,48.2648642721856,31.7620371702753,46.6634852558154
SARO_RS00065,28.2822906336265,7.91087819798042,34.2758508503305,11.6314910469662,12.6777245294063,5.27828433849594,9.25542497062225,18.0088157204043,5.06777894937858,9.36649667764467,22.0645190323132,18.167023858432,10.759826643018,12.3325878398501,14.9212956022398,28.7691844968063,10.1141778410884,20.7139367031415,19.7227605628608,27.3762996663857
SARO_RS00070,3786.15537769784,3611.6029133671,6501.50630148746,6307.01624698876,5113.55053214672,1381.6486327916,5036.23394980272,10420.6307350972,5848.06823549636,3794.31945365081,11285.4907831193,8044.60233890157,1400.38096884431,4352.21699026966,8019.67341266681,5002.74234604204,2787.38484828691,9621.16007514202,6254.67503224689,3299.32831646024
SARO_RS00075,5692.64987151918,2500.67180280114,4844.53194420887,9620.90365421086,7181.23335328417,2537.82807874102,4056.85497385246,8590.79441211927,4748.20287620321,3796.29806818491,9356.03104878655,8898.70654938031,3082.95964697784,4789.67253492522,7212.70358996669,3818.80320493449,2991.05381307308,7323.66085167995,5262.03251817128,5750.48454594013
SARO_RS00080,6599.76679365886,2648.52510325225,5536.22010101456,12638.3487011948,10101.3923482024,3696.77763953347,4710.07071477059,9628.57415611992,4877.20005420825,4906.31200817083,11269.1592609395,11175.2168129424,5165.73171555246,5617.07092946864,9060.42867034619,4875.33625317218,3731.03929215481,8713.24552050162,6737.50643626651,7653.31833473478
SARO_RS00085,2970.08309385405,1403.48286147699,3129.92146228353,5829.48428605459,5297.81674736534,2814.63232869606,2382.63383900381,4961.90837977502,2508.59787539074,2078.02597225366,5059.29607923281,5632.38022345161,4100.8152934809,2901.96474268379,4534.34043300946,2748.67286623788,1449.16489293242,4884.17263073986,3468.25190714211,4329.5184361082
SARO_RS00090,71.30081354092,22.1031513770815,66.7028526442493,87.7979901121179,103.426882984087,90.5199460309504,25.5168731364868,61.8440301703961,21.1476647727702,29.8329417338778,56.308237776815,76.9076163542803,112.682644066639,50.3283134983156,69.7548477352143,66.4064669399367,31.451396874614,62.1816515683745,51.1913751406667,93.2385833986555
SARO_RS00095,421.615328577029,155.311465355533,472.813965708637,352.250718013902,453.356018909369,247.159295997094,163.455433160224,425.598748009139,135.504970164806,151.938931670254,332.571153700349,431.200397258129,398.648477963166,274.854671878336,421.757235069052,492.892155496657,223.671795283888,476.705598347069,321.452046333439,412.069820689425
SARO_RS00100,72.998451958561,18.9879015250845,101.806532782981,60.3668907398277,125.545549148349,79.1383583812589,21.3088568621682,65.4270573151889,12.74701541859,29.5649963158308,48.41234439743,94.0520794023216,131.211668612104,52.1348465533021,80.2466483098273,96.682853793463,33.4387104133945,88.8259290703638,55.7952871270158,106.125063706733
SARO_RS00110,150.183930195763,64.8588495233181,140.596791926722,167.906082138246,156.566430047044,49.7884919981267,77.2240852693676,175.509694685158,86.141117108168,69.128570399447,208.07739861671,184.916462356669,72.1464678252871,77.6410662131295,139.529260363183,123.822383855178,73.0979216696849,166.049367755783,109.901415781065,117.036509203929
SARO_RS00130,10.6659063137959,0.730622508730675,18.8756515344621,4.46225256725847,6.33260699558036,50.1412998124637,3.49434886900933,0.790448113855169,0.351032459073198,5.90275287066254,6.85895643679646,18.5071515006377,10.2609634021256,8.46112031960598,3.05574580389264,21.4048575936329,6.95752361043029,7.85365820021893,14.4265084269996,31.6048045511618
SARO_RS00135,34.174434515632,15.7247254223925,29.506483848893,40.6056398237996,40.2153098205531,18.3646429736414,13.7900152266728,29.8163187882122,14.5534106517057,17.0156830400603,26.3488238048213,31.9299207208805,22.4295752008789,22.2284027577261,29.6867222216216,35.6120229490028,21.804591189879,24.7727167361107,25.8496233247262,34.5403573063554
SARO_RS00140,46.6434849470113,22.2181646686522,35.5417039957179,47.8620138351515,43.2451806273353,16.5481346828521,21.5236048470366,36.8946998007534,24.9493948445336,15.9781413912762,39.8601281529693,28.4780373997042,14.1210044189953,23.8199886752317,43.0937887971855,39.2633304198523,31.1626019968672,37.5974156944645,23.187569850931,28.967084647
SARO_RS00145,18685.6215107752,7395.40660826523,17169.1049830707,9478.68413959266,14354.9495799107,3223.29876027379,7070.28462071409,17471.2977730587,6492.91396208607,6727.26472284398,15977.0626845035,14299.5629165248,6287.5492570852,9642.67219156974,12814.3483406507,13641.0265389267,8909.88091113291,15611.6522723472,11044.0469682488,11732.2653125832
SARO_RS00150,27769.4840467345,12722.6911277036,25320.1053171075,11356.7006787642,19432.1264314846,4830.88285010827,10135.0643656766,23993.9026934069,10862.6385815211,9311.90617566102,27127.9398909463,18527.3364982909,11987.4800819802,11605.7466000768,16396.4608213031,19296.4161863509,12313.9299555749,21936.4106483671,14226.3071299479,18783.718152226
SARO_RS00155,35.614155703652,10.2584152242103,44.6000046830497,35.9865993256768,41.8850702168874,40.0494213000734,18.168064776279,35.5653453179103,11.0590791457683,18.7769732536061,46.5083929372906,54.656094892505,36.2992264370035,24.9796429971243,34.4155015216029,39.1196316442393,13.2538339336658,48.0899821183682,38.0461234804633,57.6510878229486
SARO_RS00165,90.6851007408275,25.7405154437554,100.638784906467,71.821094667328,100.992319789809,83.5621572243805,29.3025305397564,66.7140791257533,20.2918175089088,31.2600674713857,63.854500002011,103.720069269788,137.354199846059,58.2717654188248,83.8628543396131,120.041884504887,48.9843515048795,100.082920635279,83.5884108456308,148.750525856134
SARO_RS00170,626.531299453254,264.465053090817,584.978069403699,675.437329859525,869.294607828851,327.09653719096,233.381643112242,457.296876910143,217.577962627422,210.711739597455,671.084273982796,707.114702631167,207.267416424298,324.914139003907,607.921154794514,472.214477175507,253.802650199814,607.949499707225,474.011896677657,348.577290595901
SARO_RS00180,17.311627240564,3.80206997820384,24.3249777631026,15.2616107452003,15.4472393322655,11.4874480912857,7.57027852781325,11.0596000170261,4.91149073834592,6.53514976228557,14.5817866592535,17.0732221490637,9.23075664099743,10.5922749216831,12.4954743986127,21.016651921203,11.2717103895057,15.0072236191319,15.6457366251197,26.662358643191
SARO_RS00185,33.2751072915364,7.2950093909008,36.5560521082717,14.3392268170089,22.2799966108895,16.9758355322679,8.96502196041042,18.9824554447357,6.34514264015534,9.25050291073885,24.3339921869526,27.5185500949694,15.1816281061676,12.9411036872111,19.3089076958045,36.3876711532112,11.7776939333727,31.6160086521633,29.3505818376258,39.4344790260207
SARO_RS00190,44.2907472205082,15.5987299791023,51.7871342503649,52.7657049360795,59.5109499141566,80.5060283611393,18.0933918689267,40.4406625812419,13.3667397195596,22.1786141699804,47.8680382865201,69.1814948952411,85.12998559561,37.3023530202146,57.1434302379092,82.9865308358455,28.8329547410134,60.9512604612602,51.6471394142379,73.0715660249548
SARO_RS00195,180.567276055262,79.3187942976582,189.197495752171,170.53968546832,188.17310352601,140.353894440496,87.8020623907765,207.847623785428,77.9932255003298,81.2611224762737,212.43230574183,233.470617297446,199.068231240356,134.977658238574,222.334519622662,232.206643455527,114.420807376611,246.014860916362,156.580130027868,213.293885369645
SARO_RS00200,156.413757975392,46.6674199337272,177.048771482605,158.277751246794,218.202456575357,380.040339246681,56.3133540604774,164.671623411404,43.6657376590207,76.1215043717723,137.93843127124,258.059256697988,520.690916789997,135.656207522629,191.321950099889,269.545128593154,100.130360626776,234.606997536822,147.301712966868,306.877789914158
SARO_RS00205,385.829365681486,201.503252499558,605.290236668482,289.570443264626,569.190548280252,87.4687118950756,234.133773526064,695.892734355529,186.278884731783,304.223812089899,493.949238873383,578.570163462355,253.401424298871,240.133103224509,446.733859051319,732.672667721393,248.505349555544,853.948393694933,476.328334905765,465.232836530558
SARO_RS00210,113.299026141915,51.6701503922144,127.816644416525,50.1411573511111,62.1387061441323,26.7922180579511,56.5991090422073,128.013428096553,48.1610208939255,52.1088935463242,129.492691459911,131.746880091561,70.9972722177266,78.7095277964178,122.543989381967,147.907646320568,54.9445877313185,165.485594836999,103.261977736146,121.590231851604
SARO_RS00215,49.5307388564225,14.5991661290002,54.6511396505584,56.0054550930746,74.7278466096968,81.7889254083824,19.2600545999196,46.6585096712834,11.5950124208671,19.5887863290451,36.4829868066757,77.6270280382965,93.1864031875173,43.726917663706,53.8026027423957,80.831715068077,25.6926387755442,66.5989169270247,53.3037060282286,85.2682850518088
SARO_RS00220,159.230332248659,53.7823807159401,166.899133141941,100.509651079976,131.788684459533,93.7164770304382,47.8407451325341,100.916771283179,32.0982537576712,51.27051962915,99.2992063981699,148.421499614642,172.723677678132,90.1130770809769,124.977435525592,188.10841712866,73.02214111643,165.37604525747,112.757839675098,209.383566679169
SARO_RS00225,41.2941083730554,16.4294931325244,55.8546012837635,34.8665128258818,47.7367664388516,39.1786938696693,19.9093344835088,41.7707571311915,13.2757002262774,22.552480817895,45.2347866365583,69.5140982360836,53.0640869182559,36.5894300680076,50.0476676033685,65.4536669135163,23.2310022287501,58.7860160876163,56.9278993558951,68.7437420659177
SARO_RS00230,51.5129343801806,13.7761739207477,60.1956324716208,63.8185966635156,79.8436683726994,111.747710968892,17.1116175462837,45.6251301011991,10.637445014378,27.256829432177,37.3525874113201,76.4205087841663,106.128173836511,38.2251928239891,52.1875652852953,69.1108355875306,31.4580678439737,56.9553097042649,54.7567642156251,86.1045013404153
SARO_RS00245,80.928415478736,35.3037095041774,84.4272863169688,125.358271252992,142.766536509064,158.033961061961,40.6058137523234,93.551110321612,37.445795338957,41.7588235133967,90.7672837402897,163.861218914212,194.459803185101,73.8171854971571,133.13942913799,109.957059867496,42.0700158052637,121.227027040503,80.4253036252906,117.382183048079
SARO_RS00250,9.80657686100746,5.31977896212016,16.6427166699687,19.1783447697469,26.3864360872909,32.8324585229342,6.7198011396835,14.3884468261172,6.2300630345078,8.42904850206455,17.913675261017,24.9886336076456,25.3666448947025,13.1062470770084,19.3864016397342,19.4815225634804,6.68415231237152,16.1287464428427,17.2085373467605,21.0559452651462
SARO_RS00255,458.67701848033,211.581553893373,565.880411799806,312.382655002312,399.728094748075,153.559809502362,199.555584773345,495.475293457201,180.348165139289,189.94909877838,529.518335935922,490.148111364561,234.919769410786,240.685966037586,424.258379168064,424.380753440182,242.627049777454,505.856138434614,309.626734967671,352.81716946914
